datetime,sessionTime,leftTrigger,rightTrigger,totalValue
250708193528.212,1.020,0,000,0,000,0,000
250708193529.233,2.040,0,000,0,000,0,000
250708193530.253,3.060,0,000,0,000,0,000
250708193531.273,4.080,0,000,0,000,0,000
250708193532.294,5.100,0,000,0,000,0,000
250708193533.314,6.120,0,000,0,000,0,000
250708193534.336,7.140,0,000,0,000,0,000
250708193535.355,8.160,0,000,0,000,0,000
250708193536.373,9.180,0,000,0,000,0,000
250708193537.395,10.200,0,000,0,000,0,000
250708193538.415,11.220,0,000,0,000,0,000
250708193539.434,12.240,0,000,0,000,0,000
250708193540.455,13.260,0,000,0,000,0,000
250708193541.475,14.280,0,000,0,000,0,000
250708193542.496,15.300,0,000,0,000,0,000
250708193543.513,16.320,0,000,0,000,0,000
250708193544.532,17.340,0,000,0,000,0,000
250708193545.554,18.360,0,000,0,000,0,000
250708193546.575,19.380,0,000,0,000,0,000
250708193547.593,20.400,0,000,0,000,0,000
250708193548.616,21.420,0,000,0,000,0,000
250708193549.635,22.440,0,000,0,000,0,000
250708193550.657,23.460,0,000,0,000,0,000
250708193551.677,24.480,0,000,0,000,0,000
250708193552.695,25.500,0,000,0,000,0,000
250708193553.715,26.520,0,000,0,000,0,000
250708193554.735,27.540,0,000,0,000,0,000
250708193555.753,28.560,0,000,0,000,0,000
250708193556.775,29.580,0,000,0,000,0,000
250708193557.795,30.600,0,000,0,000,0,000
250708193558.816,31.620,0,000,0,000,0,000
250708193559.836,32.640,0,000,0,000,0,000
250708193600.856,33.660,0,000,0,000,0,000
250708193601.874,34.680,0,000,0,000,0,000
250708193602.895,35.700,0,000,0,000,0,000
250708193603.913,36.720,0,000,0,000,0,000
250708193604.933,37.740,0,000,0,000,0,000
250708193605.957,38.760,0,000,0,000,0,000
250708193606.977,39.780,0,000,0,000,0,000
250708193607.994,40.800,0,000,0,000,0,000
250708193609.013,41.820,0,000,0,000,0,000
250708193610.035,42.840,0,000,0,000,0,000
250708193611.053,43.860,0,000,0,000,0,000
250708193612.076,44.880,0,000,0,000,0,000
250708193613.094,45.900,0,000,0,000,0,000
250708193614.113,46.920,0,000,0,000,0,000
250708193615.135,47.940,0,000,0,000,0,000
250708193616.153,48.960,0,000,0,000,0,000
250708193617.172,49.980,0,000,0,000,0,000
250708193618.194,51.000,0,000,0,000,0,000
250708193619.212,52.020,0,000,0,000,0,000
250708193620.235,53.040,0,000,0,000,0,000
250708193621.252,54.060,0,000,0,000,0,000
250708193622.276,55.080,0,000,0,000,0,000
250708193623.293,56.100,0,000,0,000,0,000
250708193624.315,57.120,0,000,0,000,0,000
250708193625.335,58.140,0,000,0,000,0,000
250708193626.353,59.160,0,000,0,000,0,000
250708193627.374,60.180,0,000,0,000,0,000
250708193628.392,61.200,0,000,0,000,0,000
