datetime,sessionTime,leftTrigger,rightTrigger,totalValue
250714171241.430,1.020,0,000,0,000,0,000
250714171242.447,2.040,0,000,0,000,0,000
250714171243.466,3.060,0,000,0,000,0,000
250714171244.485,4.080,0,000,0,000,0,000
250714171245.507,5.100,0,000,0,000,0,000
250714171246.528,6.120,0,000,0,000,0,000
250714171247.546,7.140,0,000,0,000,0,000
250714171248.566,8.160,0,000,0,000,0,000
250714171249.588,9.180,0,000,0,000,0,000
250714171250.606,10.200,0,000,0,000,0,000
250714171251.626,11.220,0,000,0,000,0,000
250714171252.648,12.240,0,000,0,000,0,000
250714171253.670,13.260,0,000,0,000,0,000
250714171254.688,14.280,0,000,0,000,0,000
250714171255.707,15.300,0,000,0,000,0,000
250714171256.730,16.320,0,000,0,000,0,000
250714171257.746,17.340,0,000,0,000,0,000
250714171258.767,18.360,0,000,0,000,0,000
250714171259.785,19.380,0,000,0,000,0,000
