datetime,sessionTime,leftTrigger,rightTrigger,totalValue
250714173041.586,1.020,0,000,0,000,0,000
250714173042.605,2.040,0,000,0,000,0,000
250714173043.623,3.060,0,000,0,000,0,000
250714173044.643,4.080,0,000,0,000,0,000
250714173045.665,5.100,0,000,0,000,0,000
250714173046.684,6.120,0,000,0,000,0,000
250714173047.705,7.140,0,000,0,000,0,000
250714173048.724,8.160,0,000,0,000,0,000
250714173049.742,9.180,0,000,0,000,0,000
250714173050.765,10.200,0,000,0,000,0,000
250714173051.784,11.220,0,000,0,000,0,000
250714173052.803,12.240,0,000,0,000,0,000
250714173053.825,13.260,0,000,0,000,0,000
250714173054.843,14.280,0,000,0,000,0,000
250714173055.867,15.300,0,000,0,000,0,000
250714173056.885,16.320,0,000,0,000,0,000
250714173057.902,17.340,0,000,0,000,0,000
250714173058.923,18.360,0,000,0,000,0,000
250714173059.943,19.380,0,000,0,000,0,000
