datetime,sessionTime,type,message,details
250708192344.707,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250708192344.740,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250708192344.741,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250708192344.761,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250708192354.764,7.500,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250708192354.789,7.500,Screenshots,screen_1920x1080_2.jpg,NONE
250708192354.790,7.500,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250708192354.813,7.500,Screenshots,screen_1920x1080_3.jpg,NONE
250708192354.813,7.500,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250708192354.833,7.500,Screenshots,screen_1920x1080_4.jpg,NONE
250708192404.792,17.520,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250708192404.818,17.520,Screenshots,screen_1920x1080_5.jpg,NONE
250708192404.818,17.520,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250708192404.838,17.520,Screenshots,screen_1920x1080_6.jpg,NONE
250708192407.290,20.000,Screenshots,screen_1920x1080_7.jpg,NONE
250708192409.842,22.580,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250708192409.868,22.580,Screenshots,screen_1920x1080_8.jpg,NONE
250708192409.868,22.580,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250708192409.888,22.580,Screenshots,screen_1920x1080_9.jpg,NONE
250708192419.847,32.580,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250708192419.872,32.580,Screenshots,screen_1920x1080_10.jpg,NONE
250708192419.872,32.580,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250708192419.891,32.580,Screenshots,screen_1920x1080_11.jpg,NONE
250708192424.897,37.620,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250708192424.922,37.620,Screenshots,screen_1920x1080_12.jpg,NONE
250708192424.923,37.620,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250708192424.942,37.620,Screenshots,screen_1920x1080_13.jpg,NONE
250708192427.292,40.000,Screenshots,screen_1920x1080_14.jpg,NONE
250708192434.898,47.640,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250708192434.922,47.640,Screenshots,screen_1920x1080_15.jpg,NONE
250708192434.923,47.640,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250708192434.942,47.640,Screenshots,screen_1920x1080_16.jpg,NONE
250708192439.947,52.680,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250708192439.971,52.680,Screenshots,screen_1920x1080_17.jpg,NONE
250708192439.971,52.680,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250708192439.991,52.680,Screenshots,screen_1920x1080_18.jpg,NONE
250708192447.294,60.000,Screenshots,screen_1920x1080_19.jpg,NONE
250708192449.952,62.680,ManualMarkers,PhobiaTest_Claustrophobia_Ended,CUSTOM_MARKER
250708192449.984,62.680,Screenshots,screen_1920x1080_20.jpg,NONE
250708192449.985,62.680,ManualMarkers,ExperimentalStageEnded:3,CUSTOM_MARKER
250708192450.005,62.680,Screenshots,screen_1920x1080_21.jpg,NONE
250708192450.005,62.680,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250708192450.028,62.680,Screenshots,screen_1920x1080_22.jpg,NONE
