datetime,sessionTime,type,message,details
250714215552.244,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250714215552.289,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250714215552.290,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250714215552.313,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250714215602.321,8.540,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250714215602.348,8.540,Screenshots,screen_1920x1080_2.jpg,NONE
250714215602.636,8.540,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250714215602.682,8.540,Screenshots,screen_1920x1080_3.jpg,NONE
250714215602.682,8.540,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250714215602.708,8.540,Screenshots,screen_1920x1080_4.jpg,NONE
250714215612.359,18.520,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250714215612.389,18.520,Screenshots,screen_1920x1080_5.jpg,NONE
250714215612.389,18.520,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250714215612.415,18.520,Screenshots,screen_1920x1080_6.jpg,NONE
250714215613.860,20.000,Screenshots,screen_1920x1080_7.jpg,NONE
250714215617.428,23.580,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250714215617.454,23.580,Screenshots,screen_1920x1080_8.jpg,NONE
250714215617.454,23.580,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250714215617.473,23.580,Screenshots,screen_1920x1080_9.jpg,NONE
250714215627.424,33.580,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250714215627.454,33.580,Screenshots,screen_1920x1080_10.jpg,NONE
250714215627.454,33.580,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250714215627.478,33.580,Screenshots,screen_1920x1080_11.jpg,NONE
250714215632.485,38.640,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250714215632.515,38.640,Screenshots,screen_1920x1080_12.jpg,NONE
250714215632.515,38.640,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250714215632.541,38.640,Screenshots,screen_1920x1080_13.jpg,NONE
250714215633.863,40.000,Screenshots,screen_1920x1080_14.jpg,
