datetime,sessionTime,type,message,details
250714173332.028,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250714173332.068,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250714173332.069,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250714173332.096,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250714173342.099,8.520,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250714173342.130,8.520,Screenshots,screen_1920x1080_2.jpg,NONE
250714173342.131,8.520,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250714173342.162,8.520,Screenshots,screen_1920x1080_3.jpg,NONE
250714173342.162,8.520,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250714173342.188,8.520,Screenshots,screen_1920x1080_4.jpg,NONE
250714173352.136,18.560,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250714173352.168,18.560,Screenshots,screen_1920x1080_5.jpg,NONE
250714173352.168,18.560,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250714173352.195,18.560,Screenshots,screen_1920x1080_6.jpg,NONE
250714173353.609,20.000,Screenshots,screen_1920x1080_7.jpg,NONE
250714173357.198,23.620,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250714173357.235,23.620,Screenshots,screen_1920x1080_8.jpg,NONE
250714173357.236,23.620,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250714173357.265,23.620,Screenshots,screen_1920x1080_9.jpg,NONE
250714173407.204,33.620,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250714173407.241,33.620,Screenshots,screen_1920x1080_10.jpg,NONE
250714173407.241,33.620,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250714173407.275,33.620,Screenshots,screen_1920x1080_11.jpg,NONE
250714173412.277,38.700,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250714173412.314,38.700,Screenshots,screen_1920x1080_12.jpg,NONE
250714173412.314,38.700,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250714173412.344,38.700,Screenshots,screen_1920x1080_13.jpg,NONE
250714173413.628,40.000,Screenshots,screen_1920x1080_14.jpg,
