datetime,sessionTime,type,message,details
250707145726.000,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250707145726.045,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250707145736.050,10.060,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250707145736.079,10.060,Screenshots,screen_1920x1080_1.jpg,NONE
250707145746.011,19.980,Screenshots,screen_1920x1080_2.jpg,NONE
250707145746.051,20.060,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250707145746.079,20.060,Screenshots,screen_1920x1080_3.jpg,NONE
250707145751.082,25.080,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250707145751.111,25.080,Screenshots,screen_1920x1080_4.jpg,NONE
250707145801.082,35.080,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250707145801.109,35.080,Screenshots,screen_1920x1080_5.jpg,NONE
250707145806.110,37.700,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250707145806.139,37.700,Screenshots,screen_1920x1080_6.jpg,NONE
250707145808.426,39.980,Screenshots,screen_1920x1080_7.jpg,NONE
250707145816.111,45.040,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250707145816.141,45.040,Screenshots,screen_1920x1080_8.jpg,NONE
250707145816.142,45.040,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250707145816.172,45.040,Screenshots,screen_1920x1080_9.jpg,NONE
