datetime,sessionTime,leftTrigger,rightTrigger,totalValue
250707145727.004,1.020,0,000,0,000,0,000
250707145728.025,2.040,0,000,0,000,0,000
250707145729.043,3.060,0,000,0,000,0,000
250707145730.064,4.080,0,000,0,000,0,000
250707145731.084,5.100,0,000,0,000,0,000
250707145732.105,6.120,0,000,0,000,0,000
250707145733.123,7.140,0,000,0,000,0,000
250707145734.146,8.160,0,000,0,000,0,000
250707145735.166,9.180,0,000,0,000,0,000
250707145736.184,10.200,0,000,0,000,0,000
250707145737.204,11.220,0,000,0,000,0,000
250707145738.224,12.240,0,000,0,000,0,000
250707145739.245,13.260,0,000,0,000,0,000
250707145740.265,14.280,0,000,0,000,0,000
250707145741.283,15.300,0,000,0,000,0,000
250707145742.304,16.320,0,000,0,000,0,000
250707145743.324,17.340,0,000,0,000,0,000
250707145744.343,18.360,0,000,0,000,0,000
250707145745.364,19.380,0,000,0,000,0,000
250707145746.385,20.400,0,000,0,000,0,000
250707145747.404,21.420,0,000,0,000,0,000
250707145748.424,22.440,0,000,0,000,0,000
250707145749.445,23.460,0,000,0,000,0,000
250707145750.463,24.480,0,000,0,000,0,000
250707145751.485,25.500,0,000,0,000,0,000
250707145752.504,26.520,0,000,0,000,0,000
250707145753.524,27.540,0,000,0,000,0,000
250707145754.545,28.560,0,000,0,000,0,000
250707145755.565,29.580,0,000,0,000,0,000
250707145756.584,30.600,0,000,0,000,0,000
250707145757.604,31.620,0,000,0,000,0,000
250707145758.624,32.640,0,000,0,000,0,000
250707145759.646,33.660,0,000,0,000,0,000
250707145800.664,34.680,0,000,0,000,0,000
250707145801.685,35.700,0,000,0,000,0,000
250707145805.122,36.720,0,000,0,000,0,000
250707145806.144,37.740,0,000,0,000,0,000
250707145807.162,38.760,0,000,0,000,0,000
250707145808.180,39.780,0,000,0,000,0,000
250707145809.201,40.800,0,000,0,000,0,000
250707145812.879,41.820,0,000,0,000,0,000
250707145813.899,42.840,0,000,0,000,0,000
250707145814.919,43.860,0,000,0,000,0,000
250707145815.938,44.880,0,000,0,000,0,000
