datetime,sessionTime,type,message,details
250715004722.047,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250715004722.081,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250715004722.082,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250715004722.104,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250715004732.107,8.620,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250715004732.131,8.620,Screenshots,screen_1920x1080_2.jpg,NONE
250715004732.362,8.620,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250715004732.400,8.620,Screenshots,screen_1920x1080_3.jpg,NONE
250715004732.400,8.620,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250715004732.421,8.620,Screenshots,screen_1920x1080_4.jpg,NONE
250715004743.508,20.000,Screenshots,screen_1920x1080_5.jpg,NONE
250715004803.509,40.000,Screenshots,screen_1920x1080_6.jpg,NONE
250715004807.137,43.640,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250715004807.165,43.640,Screenshots,screen_1920x1080_7.jpg,NONE
250715004807.165,43.640,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250715004807.191,43.640,Screenshots,screen_1920x1080_8.jpg,NONE
250715004812.204,48.700,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250715004812.227,48.700,Screenshots,screen_1920x1080_9.jpg,NONE
250715004812.228,48.700,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250715004812.249,48.700,Screenshots,screen_1920x1080_10.jpg,NONE
250715004823.506,60.000,Screenshots,screen_1920x1080_11.jpg,NONE
250715004843.506,80.000,Screenshots,screen_1920x1080_12.jpg,NONE
250715004847.197,83.700,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250715004847.226,83.700,Screenshots,screen_1920x1080_13.jpg,NONE
250715004847.227,83.700,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250715004847.256,83.700,Screenshots,screen_1920x1080_14.jpg,NONE
250715004852.279,88.760,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250715004852.311,88.760,Screenshots,screen_1920x1080_15.jpg,NONE
25071500
