datetime,sessionTime,type,message,details
250715102414.614,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250715102414.672,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250715102414.673,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250715102414.712,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250715102424.720,8.020,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250715102424.789,8.020,Screenshots,screen_1920x1080_2.jpg,NONE
250715102425.359,8.020,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250715102425.410,8.020,Screenshots,screen_1920x1080_3.jpg,NONE
250715102425.411,8.020,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250715102425.461,8.020,Screenshots,screen_1920x1080_4.jpg,NONE
250715102437.131,19.980,Screenshots,screen_1920x1080_5.jpg,NONE
250715102439.801,22.680,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250715102439.877,22.680,Screenshots,screen_1920x1080_6.jpg,NONE
250715102439.878,22.680,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250715102439.936,22.680,Screenshots,screen_1920x1080_7.jpg,NONE
250715102444.957,27.840,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250715102444.985,27.840,Screenshots,screen_1920x1080_8.jpg,NONE
250715102444.985,27.840,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250715102445.007,27.840,Screenshots,screen_1920x1080_9.jpg,NONE
250715102457.208,39.980,Screenshots,screen_1920x1080_10.jpg,NONE
250715102459.957,42.840,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250715102500.008,42.840,Screenshots,screen_1920x1080_11.jpg,NONE
250715102500.008,42.840,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250715102500.063,42.840,Screenshots,screen_1920x1080_12.jpg,NONE
250715102505.158,47.960,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250715102505.280,47.960,Screenshots,screen_1920x1080_13.jpg,NONE
250715102505.281,47.960,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250715102505.379,47.960,Screenshots,screen_1920x1080_14.jpg,NONE
250715102517.136,59.980,Screenshots,screen_1920x1080_15.jpg,NONE
250715102520.084,62.960,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250715102520.265,62.960,Screenshots,screen_1920x1080_16.jpg,NONE
250715102520.266,62.960,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250715102520.411,62.960,Screenshots,screen_1920x1080_17.jpg,NONE
250715102525.484,68.280,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250715102525.526,68.280,Screenshots,screen_1920x1080_18.jpg,NONE
250715102525.526,68.280,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250715102525.562,68.280,Screenshots,screen_1920x1080_19.jpg,NONE
250715102537.191,80.000,Screenshots,screen_1920x1080_20.jpg,NONE
250715102540.426,83.280,ManualMarkers,PhobiaTest_Claustrophobia_Ended,CUSTOM_MARKER
250715102540.558,83.280,Screenshots,screen_1920x1080_21.jpg,NONE
250715102540.558,83.280,ManualMarkers,ExperimentalStageEnded:3,CUSTOM_MARKER
250715102540.653,83.280,Screenshots,screen_1920x1080_22.jpg,NONE
250715102540.657,83.280,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250715102540.819,83.280,Screenshots,screen_1920x1080_23.jpg,NONE
