datetime,sessionTime,RMSSD
250707145424.677,0.680,36.754
250707145424.677,1.680,36.754
250707145425.669,2.760,35.927
250707145426.705,3.740,34.794
250707145427.698,4.680,34.513
250707145428.686,5.680,32.848
250707145428.689,6.720,33.122
250707145429.674,7.700,36.892
250707145430.710,8.700,47.532
