datetime,sessionTime,type,message,details
250716130025.743,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250716130025.777,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250716130025.778,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250716130025.801,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250716130035.803,8.960,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250716130035.828,8.960,Screenshots,screen_1920x1080_2.jpg,NONE
250716130036.323,8.960,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250716130036.347,8.960,Screenshots,screen_1920x1080_3.jpg,NONE
250716130036.348,8.960,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250716130036.369,8.960,Screenshots,screen_1920x1080_4.jpg,NONE
250716130047.109,20.000,Screenshots,screen_1920x1080_5.jpg,NONE
250716130107.115,40.000,Screenshots,screen_1920x1080_6.jpg,NONE
250716130110.835,43.740,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250716130110.863,43.740,Screenshots,screen_1920x1080_7.jpg,NONE
250716130110.863,43.740,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250716130110.891,43.740,Screenshots,screen_1920x1080_8.jpg,NONE
250716130115.911,48.820,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250716130115.934,48.820,Screenshots,screen_1920x1080_9.jpg,NONE
250716130115.935,48.820,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250716130115.953,48.820,Screenshots,screen_1920x1080_10.jpg,NONE
250716130127.110,60.000,Screenshots,screen_1920x1080_11.jpg,NONE
250716130147.110,80.000,Screenshots,screen_1920x1080_12.jpg,NONE
250716130150.898,83.820,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250716130150.926,83.820,Screenshots,screen_1920x1080_13.jpg,NONE
250716130150.927,83.820,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250716130150.953,83.820,Screenshots,screen_1920x1080_14.jpg,NONE
250716130155.987,88.880,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250716130156.019,88.880,Screenshots,screen_1920x1080_15.jpg,NONE
250716130156.020,88.880,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250716130156.050,88.880,Screenshots,screen_1920x1080_16.jpg,NONE
250716130207.123,100.020,Screenshots,screen_1920x1080_17.jpg,NONE
250716130227.130,120.020,Screenshots,screen_1920x1080_18.jpg,NONE
250716130230.960,123.880,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250716130230.988,123.880,Screenshots,screen_1920x1080_19.jpg,NONE
250716130230.988,123.880,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250716130231.015,123.880,Screenshots,screen_1920x1080_20.jpg,NONE
250716130236.079,128.940,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250716130236.103,128.940,Screenshots,screen_1920x1080_21.jpg,NONE
250716130236.103,128.940,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250716130236.126,128.940,Screenshots,screen_1920x1080_22.jpg,NONE
250716130247.123,140.020,Screenshots,screen_1920x1080_23.jpg,NONE
250716130307.126,160.020,Screenshots,screen_1920x1080_24.jpg,NONE
250716130311.017,163.940,ManualMarkers,PhobiaTest_Claustrophobia_Ended,CUSTOM_MARKER
250716130311.041,163.940,Screenshots,screen_1920x1080_25.jpg,NONE
250716130311.041,163.940,ManualMarkers,ExperimentalStageEnded:3,CUSTOM_MARKER
250716130311.062,163.940,Screenshots,screen_1920x1080_26.jpg,NONE
250716130311.063,163.940,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250716130311.084,163.940,Screenshots,screen_1920x1080_27.jpg,NONE
