datetime,sessionTime,type,message,details
250715151515.049,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250715151515.092,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250715151515.094,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250715151515.115,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250715151525.118,7.580,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250715151525.144,7.580,Screenshots,screen_1920x1080_2.jpg,NONE
250715151525.418,7.580,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250715151525.453,7.580,Screenshots,screen_1920x1080_3.jpg,NONE
250715151525.454,7.580,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250715151525.475,7.580,Screenshots,screen_1920x1080_4.jpg,NONE
250715151537.598,20.000,Screenshots,screen_1920x1080_5.jpg,NONE
250715151557.599,40.000,Screenshots,screen_1920x1080_6.jpg,NONE
250715151600.150,42.580,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250715151600.179,42.580,Screenshots,screen_1920x1080_7.jpg,NONE
250715151600.179,42.580,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250715151600.208,42.580,Screenshots,screen_1920x1080_8.jpg,NONE
250715151605.219,47.640,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250715151605.245,47.640,Screenshots,screen_1920x1080_9.jpg,NONE
250715151605.245,47.640,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250715151605.268,47.640,Screenshots,screen_1920x1080_10.jpg,NONE
250715151617.596,60.000,Screenshots,screen_1920x1080_11.jpg,NONE
250715151637.598,80.000,Screenshots,screen_1920x1080_12.jpg,NONE
250715151640.211,82.640,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250715151640.243,82.640,Screenshots,screen_1920x1080_13.jpg,NONE
250715151640.243,82.640,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250715151640.273,82.640,Screenshots,screen_1920x1080_14.jpg,NONE
250715151645.298,87.700,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250715151645.330,87.700,Screenshots,screen_1920x1080_15.jpg,NONE
25071515
