datetime,sessionTime,leftTrigger,rightTrigger,totalValue
250714182535.396,1.020,0,000,0,000,0,000
250714182536.412,2.040,0,000,0,000,0,000
250714182537.435,3.060,0,000,0,000,0,000
250714182538.456,4.080,0,000,0,000,0,000
250714182539.474,5.100,0,000,0,000,0,000
250714182540.494,6.120,0,000,0,000,0,000
250714182541.513,7.140,0,000,0,000,0,000
250714182542.533,8.160,0,000,0,000,0,000
250714182543.556,9.180,0,000,0,000,0,000
250714182544.574,10.200,0,000,0,000,0,000
250714182545.596,11.220,0,000,0,000,0,000
250714182546.615,12.240,0,000,0,000,0,000
250714182547.634,13.260,0,000,0,000,0,000
250714182548.656,14.280,0,000,0,000,0,000
250714182549.673,15.300,0,000,0,000,0,000
250714182550.695,16.320,0,000,0,000,0,000
250714182551.713,17.340,0,000,0,000,0,000
250714182552.733,18.360,0,000,0,000,0,000
250714182553.754,19.380,0,000,0,000,0,000
250714182554.774,20.400,0,000,0,000,0,000
250714182555.792,21.420,0,000,0,000,0,000
250714182556.815,22.440,0,000,0,000,0,000
250714182557.832,23.460,0,000,0,000,0,000
250714182558.854,24.480,0,000,0,000,0,000
250714182559.875,25.500,0,000,0,000,0,000
250714182600.894,26.520,0,000,0,000,0,000
250714182601.914,27.540,0,000,0,000,0,000
250714182602.932,28.560,0,000,0,000,0,000
250714182603.954,29.580,0,000,0,000,0,000
250714182604.974,30.600,0,000,0,000,0,000
250714182605.993,31.620,0,000,0,000,0,000
250714182607.014,32.640,0,000,0,000,0,000
250714182608.033,33.660,0,000,0,000,0,000
250714182609.054,34.680,0,000,0,000,0,000
250714182610.074,35.700,0,000,0,000,0,000
250714182611.092,36.720,0,000,0,000,0,000
250714182612.115,37.740,0,000,0,000,0,000
250714182613.150,38.760,0,000,0,000,0,000
250714182614.153,39.780,0,000,0,000,0,000
250714182615.175,40.800,0,000,0,000,0,000
250714182616.196,41.820,0,000,0,000,0,000
250714182617.214,42.840,0,000,0,000,0,000
250714182618.232,43.860,0,000,0,000,0,000
250714182619.255,44.880,0,000,0,000,0,000
250714182620.273,45.900,0,000,0,000,0,000
250714182621.294,46.920,0,000,0,000,0,000
250714182622.316,47.940,0,000,0,000,0,000
250714182623.333,48.960,0,000,0,000,0,000
250714182624.354,49.980,0,000,0,000,0,000
250714182625.372,51.000,0,000,0,000,0,000
250714182626.394,52.020,0,000,0,000,0,000
250714182627.455,53.040,0,000,0,000,0,000
250714182628.434,54.060,0,000,0,000,0,000
250714182629.455,55.080,0,000,0,000,0,000
250714182630.475,56.100,0,000,0,000,0,000
250714182631.495,57.120,0,000,0,000,0,000
250714182632.514,58.140,0,000,0,000,0,000
250714182633.531,59.160,0,000,0,000,0,000
250714182634.554,60.180,0,000,0,000,0,000
250714182635.575,61.200,0,000,0,000,0,000
250714182636.592,62.220,0,000,0,000,0,000
