datetime,sessionTime,type,message,details
250714182532.070,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250714182532.134,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250714182532.136,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250714182532.171,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250714182542.174,7.800,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250714182542.201,7.800,Screenshots,screen_1920x1080_2.jpg,NONE
250714182542.203,7.800,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250714182542.229,7.800,Screenshots,screen_1920x1080_3.jpg,NONE
250714182542.230,7.800,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250714182542.253,7.800,Screenshots,screen_1920x1080_4.jpg,NONE
250714182552.206,17.820,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250714182552.235,17.820,Screenshots,screen_1920x1080_5.jpg,NONE
250714182552.236,17.820,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250714182552.260,17.820,Screenshots,screen_1920x1080_6.jpg,NONE
250714182554.393,19.980,Screenshots,screen_1920x1080_7.jpg,NONE
250714182557.264,22.880,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250714182557.293,22.880,Screenshots,screen_1920x1080_8.jpg,NONE
250714182557.293,22.880,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250714182557.319,22.880,Screenshots,screen_1920x1080_9.jpg,NONE
250714182607.266,32.880,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250714182607.295,32.880,Screenshots,screen_1920x1080_10.jpg,NONE
250714182607.295,32.880,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250714182607.320,32.880,Screenshots,screen_1920x1080_11.jpg,NONE
250714182612.325,37.940,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250714182612.355,37.940,Screenshots,screen_1920x1080_12.jpg,NONE
250714182612.355,37.940,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250714182612.382,37.940,Screenshots,screen_1920x1080_13.jpg,NONE
250714182614.397,39.980,Screenshots,screen_1920x1080_14.jpg,NONE
250714182622.330,47.940,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250714182622.361,47.940,Screenshots,screen_1920x1080_15.jpg,NONE
250714182622.361,47.940,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250714182622.387,47.940,Screenshots,screen_1920x1080_16.jpg,NONE
250714182627.391,53.000,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250714182627.421,53.000,Screenshots,screen_1920x1080_17.jpg,NONE
250714182627.421,53.000,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250714182627.448,53.000,Screenshots,screen_1920x1080_18.jpg,NONE
250714182634.399,59.980,Screenshots,screen_1920x1080_19.jpg,NONE
250714182637.395,63.020,ManualMarkers,PhobiaTest_Claustrophobia_Ended,CUSTOM_MARKER
250714182637.427,63.020,Screenshots,screen_1920x1080_20.jpg,NONE
250714182637.427,63.020,ManualMarkers,ExperimentalStageEnded:3,CUSTOM_MARKER
250714182637.455,63.020,Screenshots,screen_1920x1080_21.jpg,NONE
250714182637.456,63.020,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250714182637.486,63.020,Screenshots,screen_1920x1080_22.jpg,NONE
