datetime,sessionTime,type,message,details
250708131645.082,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250708131645.126,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250708131645.127,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250708131645.157,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250708131655.164,3.200,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250708131655.201,3.200,Screenshots,screen_1920x1080_2.jpg,NONE
250708131655.203,3.200,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250708131655.230,3.200,Screenshots,screen_1920x1080_3.jpg,NONE
250708131655.230,3.200,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250708131655.257,3.200,Screenshots,screen_1920x1080_4.jpg,NONE
250708131719.255,4.140,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250708131719.288,4.140,Screenshots,screen_1920x1080_5.jpg,NONE
250708131719.288,4.140,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250708131719.315,4.140,Screenshots,screen_1920x1080_6.jpg,NONE
250708131724.321,9.220,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250708131724.355,9.220,Screenshots,screen_1920x1080_7.jpg,NONE
250708131724.355,9.220,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250708131724.381,9.220,Screenshots,screen_1920x1080_8.jpg,NONE
250708132107.144,11.260,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250708132107.170,11.260,Screenshots,screen_1920x1080_9.jpg,NONE
250708132107.171,11.260,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250708132107.191,11.260,Screenshots,screen_1920x1080_10.jpg,NONE
250708132112.194,16.300,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250708132112.229,16.300,Screenshots,screen_1920x1080_11.jpg,NONE
250708132112.229,16.300,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250708132112.256,16.300,Screenshots,screen_1920x1080_12.jpg,NONE
250708132115.932,20.000,Screenshots,screen_1920x1080_13.jpg,NONE
250708132122.201,26.300,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250708132122.237,26.300,Screenshots,screen_1920x1080_14.jpg,NONE
250708132122.237,26.300,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250708132122.265,26.300,Screenshots,screen_1920x1080_15.jpg,NONE
250708132127.268,31.380,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250708132127.304,31.380,Screenshots,screen_1920x1080_16.jpg,NONE
250708132127.305,31.380,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250708132127.333,31.380,Screenshots,screen_1920x1080_17.jpg,NONE
250708132135.969,40.020,Screenshots,screen_1920x1080_18.jpg,NONE
250708132137.272,41.380,ManualMarkers,PhobiaTest_Claustrophobia_Ended,CUSTOM_MARKER
250708132137.344,41.380,Screenshots,screen_1920x1080_19.jpg,NONE
250708132137.344,41.380,ManualMarkers,ExperimentalStageEnded:3,CUSTOM_MARKER
250708132137.388,41.380,Screenshots,screen_1920x1080_20.jpg,NONE
250708132137.390,41.380,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250708132137.437,41.380,Screenshots,screen_1920x1080_21.jpg,NONE
