datetime,sessionTime,posX,posY,posZ,q0,qi,qj,qk,pitch,yaw,roll
250702150121.449,9.120,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150121.569,9.240,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150121.690,9.360,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150121.808,9.480,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150121.929,9.600,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150122.050,9.720,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150122.170,9.840,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150122.289,9.960,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150122.409,10.080,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150122.528,10.200,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150122.650,10.320,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150122.769,10.440,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150122.890,10.560,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150123.010,10.680,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150123.129,10.800,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150123.249,10.920,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150123.369,11.040,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150123.489,11.160,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150123.610,11.280,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150123.729,11.400,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150123.850,11.520,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150123.968,11.640,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150124.090,11.760,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150124.210,11.880,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150124.330,12.000,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150124.450,12.120,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150124.569,12.240,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150124.689,12.360,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150124.808,12.480,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150124.930,12.600,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150125.049,12.720,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150125.170,12.840,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150125.289,12.960,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150125.409,13.080,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150125.528,13.200,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150125.648,13.320,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150125.768,13.440,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150125.890,13.560,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150126.010,13.680,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150126.129,13.800,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150126.248,13.920,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150126.369,14.040,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150126.489,14.160,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150126.609,14.280,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150126.729,14.400,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150126.848,14.520,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150126.970,14.640,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150127.092,14.760,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150127.211,14.880,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150127.328,15.000,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150127.450,15.120,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150127.570,15.240,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150127.689,15.360,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150127.809,15.480,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150127.929,15.600,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150128.048,15.720,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150128.171,15.840,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150128.290,15.960,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150128.410,16.080,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150128.530,16.200,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150128.649,16.320,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150128.769,16.440,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150128.890,16.560,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150129.008,16.680,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150129.130,16.800,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150129.250,16.920,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150129.368,17.040,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150129.490,17.160,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150129.610,17.280,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150129.728,17.400,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150129.874,17.520,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150129.970,17.640,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150130.089,17.760,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150130.210,17.880,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150130.329,18.000,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150130.448,18.120,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150130.582,18.240,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150130.689,18.360,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150130.809,18.480,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150130.930,18.600,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150131.049,18.720,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150131.168,18.840,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150131.289,18.960,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150131.409,19.080,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150131.531,19.200,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150131.649,19.320,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150131.769,19.440,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150131.890,19.560,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150132.010,19.680,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150132.129,19.800,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150132.250,19.920,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150132.369,20.040,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150132.491,20.160,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150132.610,20.280,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150132.730,20.400,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150132.850,20.520,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150132.969,20.640,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150133.090,20.760,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150133.209,20.880,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150133.330,21.000,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150133.449,21.120,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150133.570,21.240,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150133.688,21.360,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150133.809,21.480,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150133.928,21.600,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150134.050,21.720,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150134.169,21.840,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150134.289,21.960,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150134.409,22.080,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150134.530,22.200,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150134.649,22.320,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150134.787,22.440,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150134.888,22.560,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150135.009,22.680,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150135.128,22.800,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150135.249,22.920,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150135.368,23.040,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150135.491,23.160,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150135.610,23.280,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150135.728,23.400,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150135.849,23.520,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150135.969,23.640,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150136.089,23.760,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150136.208,23.880,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150136.328,24.000,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150136.451,24.120,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150136.569,24.240,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150136.688,24.360,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150136.808,24.480,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150136.929,24.600,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150137.050,24.720,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150137.170,24.840,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150137.290,24.960,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150137.409,25.080,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150137.538,25.200,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150137.649,25.320,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150137.770,25.440,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150137.890,25.560,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150138.009,25.680,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150138.129,25.800,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150138.249,25.920,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150138.369,26.040,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150138.488,26.160,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150138.610,26.280,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150138.728,26.400,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150138.850,26.520,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150138.970,26.640,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150139.090,26.760,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250702150139.209,26.880,0.0000,1.0000,-4.6160,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
