datetime,sessionTime,leftTrigger,rightTrigger,totalValue
250707150825.743,1.020,0,000,0,000,0,000
250707150826.763,2.040,0,000,0,000,0,000
250707150827.783,3.060,0,000,0,000,0,000
250707150828.803,4.080,0,000,0,000,0,000
250707150829.823,5.100,0,000,0,000,0,000
250707150830.843,6.120,0,000,0,000,0,000
250707150831.864,7.140,0,000,0,000,0,000
250707150832.882,8.160,0,000,0,000,0,000
250707150833.903,9.180,0,000,0,000,0,000
250707150834.923,10.200,0,000,0,000,0,000
250707150835.942,11.220,0,000,0,000,0,000
250707150836.964,12.240,0,000,0,000,0,000
250707150837.982,13.260,0,000,0,000,0,000
250707150839.003,14.280,0,000,0,000,0,000
250707150840.022,15.300,0,000,0,000,0,000
250707150841.044,16.320,0,000,0,000,0,000
250707150842.063,17.340,0,000,0,000,0,000
250707150843.082,18.360,0,000,0,000,0,000
250707150844.102,19.380,0,000,0,000,0,000
250707150845.123,20.400,0,000,0,000,0,000
250707150846.142,21.420,0,000,0,000,0,000
250707150847.164,22.440,0,000,0,000,0,000
250707150848.185,23.460,0,000,0,000,0,000
250707150849.204,24.480,0,000,0,000,0,000
250707150850.221,25.500,0,000,0,000,0,000
250707150851.242,26.520,0,000,0,000,0,000
250707150852.263,27.540,0,000,0,000,0,000
250707150853.282,28.560,0,000,0,000,0,000
250707150854.303,29.580,0,000,0,000,0,000
250707150855.323,30.600,0,000,0,000,0,000
250707150856.343,31.620,0,000,0,000,0,000
250707150857.364,32.640,0,000,0,000,0,000
250707150858.383,33.660,0,000,0,000,0,000
250707150859.402,34.680,0,000,0,000,0,000
250707150900.421,35.700,0,000,0,000,0,000
250707150901.444,36.720,0,000,0,000,0,000
250707150902.464,37.740,0,000,0,000,0,000
250707150903.483,38.760,0,000,0,000,0,000
250707150904.503,39.780,0,000,0,000,0,000
250707150905.522,40.800,0,000,0,000,0,000
250707150906.542,41.820,0,000,0,000,0,000
250707150907.563,42.840,0,000,0,000,0,000
250707150908.582,43.860,0,000,0,000,0,000
250707150909.603,44.880,0,000,0,000,0,000
250707150910.623,45.900,0,000,0,000,0,000
250707150911.644,46.920,0,000,0,000,0,000
250707150912.663,47.940,0,000,0,000,0,000
250707150913.683,48.960,0,000,0,000,0,000
250707150914.703,49.980,0,000,0,000,0,000
250707150915.722,51.000,0,000,0,000,0,000
250707150916.744,52.020,0,000,0,000,0,000
250707150917.764,53.040,0,000,0,000,0,000
250707150918.783,54.060,0,000,0,000,0,000
250707150919.804,55.080,0,000,0,000,0,000
250707150920.822,56.100,0,000,0,000,0,000
250707150921.843,57.120,0,000,0,000,0,000
250707150922.863,58.140,0,000,0,000,0,000
250707150923.883,59.160,0,000,0,000,0,000
250707150924.903,60.180,0,000,0,000,0,000
250707150925.924,61.200,0,000,0,000,0,000
