datetime,sessionTime,type,message,details
250707150824.752,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250707150824.792,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250707150824.792,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250707150824.819,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250707150834.823,10.080,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250707150834.851,10.080,Screenshots,screen_1920x1080_2.jpg,NONE
250707150834.853,10.080,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250707150834.882,10.080,Screenshots,screen_1920x1080_3.jpg,NONE
250707150834.883,10.080,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250707150834.906,10.080,Screenshots,screen_1920x1080_4.jpg,NONE
250707150844.761,20.000,Screenshots,screen_1920x1080_5.jpg,NONE
250707150844.855,20.120,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250707150844.885,20.120,Screenshots,screen_1920x1080_6.jpg,NONE
250707150844.885,20.120,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250707150844.909,20.120,Screenshots,screen_1920x1080_7.jpg,NONE
250707150849.911,25.180,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250707150849.938,25.180,Screenshots,screen_1920x1080_8.jpg,NONE
250707150849.938,25.180,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250707150849.965,25.180,Screenshots,screen_1920x1080_9.jpg,NONE
250707150859.913,35.180,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250707150859.942,35.180,Screenshots,screen_1920x1080_10.jpg,NONE
250707150859.943,35.180,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250707150859.967,35.180,Screenshots,screen_1920x1080_11.jpg,NONE
250707150904.766,40.000,Screenshots,screen_1920x1080_12.jpg,NONE
250707150904.969,40.240,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250707150904.997,40.240,Screenshots,screen_1920x1080_13.jpg,NONE
250707150904.998,40.240,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250707150905.021,40.240,Screenshots,screen_1920x1080_14.jpg,NONE
250707150914.968,50.240,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250707150915.001,50.240,Screenshots,screen_1920x1080_15.jpg,NONE
250707150915.001,50.240,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250707150915.024,50.240,Screenshots,screen_1920x1080_16.jpg,NONE
250707150920.026,55.300,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250707150920.056,55.300,Screenshots,screen_1920x1080_17.jpg,NONE
250707150920.057,55.300,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250707150920.082,55.300,Screenshots,screen_1920x1080_18.jpg,NONE
250707150924.765,60.000,Screenshots,screen_1920x1080_19.jpg,NONE
