datetime,sessionTime,type,message,details
250708191350.296,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250708191350.328,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250708191350.329,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250708191350.349,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250708191400.354,7.900,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250708191400.377,7.900,Screenshots,screen_1920x1080_2.jpg,NONE
250708191400.379,7.900,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250708191400.411,7.900,Screenshots,screen_1920x1080_3.jpg,NONE
250708191400.412,7.900,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250708191400.429,7.900,Screenshots,screen_1920x1080_4.jpg,NONE
250708191410.384,17.920,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250708191410.408,17.920,Screenshots,screen_1920x1080_5.jpg,NONE
250708191410.408,17.920,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250708191410.426,17.920,Screenshots,screen_1920x1080_6.jpg,NONE
250708191412.467,19.980,Screenshots,screen_1920x1080_7.jpg,NONE
250708191415.432,22.980,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250708191415.455,22.980,Screenshots,screen_1920x1080_8.jpg,NONE
250708191415.455,22.980,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250708191415.476,22.980,Screenshots,screen_1920x1080_9.jpg,NONE
250708191425.433,32.980,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250708191425.456,32.980,Screenshots,screen_1920x1080_10.jpg,NONE
250708191425.456,32.980,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250708191425.474,32.980,Screenshots,screen_1920x1080_11.jpg,NONE
250708191430.475,38.020,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250708191430.501,38.020,Screenshots,screen_1920x1080_12.jpg,NONE
250708191430.502,38.020,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250708191430.521,38.020,Screenshots,screen_1920x1080_13.jpg,NONE
250708191432.470,40.000,Screenshots,screen_1920x1080_14.jpg,NONE
250708191440.477,48.020,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250708191440.504,48.020,Screenshots,screen_1920x1080_15.jpg,NONE
250708191440.504,48.020,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250708191440.523,48.020,Screenshots,screen_1920x1080_16.jpg,NONE
250708191445.527,53.080,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250708191445.551,53.080,Screenshots,screen_1920x1080_17.jpg,NONE
250708191445.552,53.080,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250708191445.571,53.080,Screenshots,screen_1920x1080_18.jpg,NONE
250708191452.473,60.000,Screenshots,screen_1920x1080_19.jpg,NONE
250708191455.532,63.080,ManualMarkers,PhobiaTest_Claustrophobia_Ended,CUSTOM_MARKER
250708191455.559,63.080,Screenshots,screen_1920x1080_20.jpg,NONE
250708191455.559,63.080,ManualMarkers,ExperimentalStageEnded:3,CUSTOM_MARKER
250708191455.581,63.080,Screenshots,screen_1920x1080_21.jpg,NONE
250708191455.582,63.080,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250708191455.605,63.080,Screenshots,screen_1920x1080_22.jpg,NONE
