datetime,sessionTime,type,message,details
250717182706.654,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250717182706.704,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250717182706.705,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250717182706.744,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250717182716.748,10.100,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250717182716.789,10.100,Screenshots,screen_1920x1080_2.jpg,NONE
250717182717.187,10.100,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250717182717.233,10.100,Screenshots,screen_1920x1080_3.jpg,NONE
250717182717.234,10.100,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250717182717.262,10.100,Screenshots,screen_1920x1080_4.jpg,NONE
250717182726.881,20.000,Screenshots,screen_1920x1080_5.jpg,NONE
250717182746.867,40.000,Screenshots,screen_1920x1080_6.jpg,NONE
250717182751.801,44.960,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250717182751.836,44.960,Screenshots,screen_1920x1080_7.jpg,NONE
250717182751.836,44.960,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250717182751.868,44.960,Screenshots,screen_1920x1080_8.jpg,NONE
250717182756.891,50.040,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250717182756.926,50.040,Screenshots,screen_1920x1080_9.jpg,NONE
250717182756.927,50.040,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250717182756.955,50.040,Screenshots,screen_1920x1080_10.jpg,NONE
250717182806.869,60.000,Screenshots,screen_1920x1080_11.jpg,NONE
250717182826.868,80.000,Screenshots,screen_1920x1080_12.jpg,NONE
250717182831.873,85.040,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250717182831.916,85.040,Screenshots,screen_1920x1080_13.jpg,NONE
250717182831.918,85.040,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250717182831.957,85.040,Screenshots,screen_1920x1080_14.jpg,NONE
250717182836.996,90.120,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250717182837.040,90.120,Screenshots,screen_1920x1080_15.jpg,NONE
250717182837.041,90.120,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250717182837.078,90.120,Screenshots,screen_1920x1080_16.jpg,NONE
250717182846.876,100.000,Screenshots,screen_1920x1080_17.jpg,NONE
250717182906.878,120.000,Screenshots,screen_1920x1080_18.jpg,NONE
250717182911.961,125.120,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250717182912.004,125.120,Screenshots,screen_1920x1080_19.jpg,NONE
250717182912.005,125.120,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250717182912.040,125.120,Screenshots,screen_1920x1080_20.jpg,NONE
250717182917.134,130.220,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250717182917.170,130.220,Screenshots,screen_1920x1080_21.jpg,NONE
250717182917.171,130.220,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250717182917.201,130.220,Screenshots,screen_1920x1080_22.jpg,NONE
250717182926.868,140.000,Screenshots,screen_1920x1080_23.jpg,NONE
250717183025.585,146.700,ManualMarkers,PhobiaTest_Claustrophobia_Ended,CUSTOM_MARKER
250717183025.637,146.700,Screenshots,screen_1920x1080_24.jpg,NONE
250717183025.637,146.700,ManualMarkers,ExperimentalStageEnded:3,CUSTOM_MARKER
250717183025.672,146.700,Screenshots,screen_1920x1080_25.jpg,NONE
250717183025.673,146.700,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250717183025.701,146.700,Screenshots,screen_1920x1080_26.jpg,NONE
