datetime,sessionTime,type,message,details
250714201245.541,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250714201245.578,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250714201245.579,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250714201245.602,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250714201255.607,8.980,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250714201255.636,8.980,Screenshots,screen_1920x1080_2.jpg,NONE
250714201255.870,8.980,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250714201255.900,8.980,Screenshots,screen_1920x1080_3.jpg,NONE
250714201255.901,8.980,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250714201255.923,8.980,Screenshots,screen_1920x1080_4.jpg,NONE
250714201305.645,19.020,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250714201305.673,19.020,Screenshots,screen_1920x1080_5.jpg,NONE
250714201305.673,19.020,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250714201305.698,19.020,Screenshots,screen_1920x
