datetime,sessionTime,leftTrigger,rightTrigger,totalValue
250707152218.581,1.020,0,000,0,000,0,000
250707152219.600,2.040,0,000,0,000,0,000
250707152220.620,3.060,0,000,0,000,0,000
250707152221.641,4.080,0,000,0,000,0,000
250707152222.660,5.100,0,000,0,000,0,000
250707152223.680,6.120,0,000,0,000,0,000
250707152224.700,7.140,0,000,0,000,0,000
250707152225.720,8.160,0,000,0,000,0,000
250707152226.740,9.180,0,000,0,000,0,000
250707152227.760,10.200,0,000,0,000,0,000
250707152228.781,11.220,0,000,0,000,0,000
250707152229.800,12.240,0,000,0,000,0,000
250707152230.819,13.260,0,000,0,000,0,000
250707152231.839,14.280,0,000,0,000,0,000
250707152232.859,15.300,0,000,0,000,0,000
250707152233.880,16.320,0,000,0,000,0,000
250707152234.899,17.340,0,000,0,000,0,000
250707152235.919,18.360,0,000,0,000,0,000
250707152236.939,19.380,0,000,0,000,0,000
250707152237.960,20.400,0,000,0,000,0,000
250707152238.980,21.420,0,000,0,000,0,000
250707152239.999,22.440,0,000,0,000,0,000
250707152241.019,23.460,0,000,0,000,0,000
250707152242.041,24.480,0,000,0,000,0,000
250707152243.058,25.500,0,000,0,000,0,000
250707152244.081,26.520,0,000,0,000,0,000
250707152245.101,27.540,0,000,0,000,0,000
250707152246.119,28.560,0,000,0,000,0,000
250707152247.140,29.580,0,000,0,000,0,000
250707152248.160,30.600,0,000,0,000,0,000
250707152249.179,31.620,0,000,0,000,0,000
250707152250.199,32.640,0,000,0,000,0,000
250707152251.219,33.660,0,000,0,000,0,000
250707152252.238,34.680,0,000,0,000,0,000
250707152253.260,35.700,0,000,0,000,0,000
250707152254.279,36.720,0,000,0,000,0,000
250707152255.299,37.740,0,000,0,000,0,000
250707152256.319,38.760,0,000,0,000,0,000
250707152257.340,39.780,0,000,0,000,0,000
250707152258.360,40.800,0,000,0,000,0,000
250707152259.381,41.820,0,000,0,000,0,000
250707152300.399,42.840,0,000,0,000,0,000
250707152301.419,43.860,0,000,0,000,0,000
250707152302.440,44.880,0,000,0,000,0,000
250707152303.459,45.900,0,000,0,000,0,000
250707152304.481,46.920,0,000,0,000,0,000
250707152305.500,47.940,0,000,0,000,0,000
250707152306.519,48.960,0,000,0,000,0,000
250707152307.542,49.980,0,000,0,000,0,000
250707152308.560,51.000,0,000,0,000,0,000
250707152309.581,52.020,0,000,0,000,0,000
250707152310.599,53.040,0,000,0,000,0,000
250707152311.619,54.060,0,000,0,000,0,000
250707152312.642,55.080,0,000,0,000,0,000
250707152313.660,56.100,0,000,0,000,0,000
250707152314.679,57.120,0,000,0,000,0,000
250707152315.700,58.140,0,000,0,000,0,000
250707152316.721,59.160,0,000,0,000,0,000
250707152317.740,60.180,0,000,0,000,0,000
250707152318.761,61.200,0,000,0,000,0,000
250707152319.780,62.220,0,000,0,000,0,000
250707152320.801,63.240,0,000,0,000,0,000
250707152321.819,64.260,0,000,0,000,0,000
250707152322.839,65.280,0,000,0,000,0,000
