datetime,sessionTime,type,message,details
250715163324.123,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250715163324.168,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250715163324.170,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250715163324.193,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250715163334.196,0.340,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250715163334.222,0.340,Screenshots,screen_1920x1080_2.jpg,NONE
250715163334.476,0.340,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250715163334.509,0.340,Screenshots,screen_1920x1080_3.jpg,NONE
250715163334.509,0.340,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250715163334.530,0.340,Screenshots,screen_1920x1080_4.jpg,NONE
250715163353.869,19.980,Screenshots,screen_1920x1080_5.jpg,NONE
250715163409.226,35.360,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250715163409.253,35.360,Screenshots,screen_1920x1080_6.jpg,NONE
250715163409.255,35.360,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250715163409.281,35.360,Screenshots,screen_1920x1080_7.jpg,NONE
250715163413.876,40.000,Screenshots,screen_1920x1080_8.jpg,NONE
250715163414.294,40.420,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250715163414.317,40.420,Screenshots,screen_1920x1080_9.jpg,NONE
250715163414.319,40.420,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250715163414.341,40.420,Screenshots,screen_1920x1080_10.jpg,NONE
250715163433.868,60.000,Screenshots,screen_1920x1080_11.jpg,NONE
250715163449.286,75.420,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250715163449.317,75.420,Screenshots,screen_1920x1080_12.jpg,NONE
250715163449.317,75.420,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250715163449.343,75.420,Screenshots,screen_1920x1080_13.jpg,NONE
250715163453.880,80.000,Screenshots,screen_1920x1080_14.jpg,NONE
250715163454.371,80.500,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250715163454.404,80.500,Screenshots,screen_1920x1080_15.jpg,NONE
250715163454.405,80.500,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250715163454.434,80.500,Screenshots,screen_1920x1080_16.jpg,NONE
