datetime,sessionTime,type,message,details
250708152020.974,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250708152021.007,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250708152021.008,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250708152021.028,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250708152031.032,1.680,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250708152031.053,1.680,Screenshots,screen_1920x1080_2.jpg,NONE
250708152031.055,1.680,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250708152031.073,1.680,Screenshots,screen_1920x1080_3.jpg,NONE
250708152031.073,1.680,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250708152031.089,1.680,Screenshots,screen_1920x1080_4.jpg,NONE
250708152041.058,11.720,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250708152041.080,11.720,Screenshots,screen_1920x1080_5.jpg,NONE
250708152041.082,11.720,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250708152041.100,11.720,Screenshots,screen_1920x1080_6.jpg,NONE
250708152046.101,16.760,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250708152046.123,16.760,Screenshots,screen_1920x1080_7.jpg,NONE
250708152046.123,16.760,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250708152046.139,16.760,Screenshots,screen_1920x1080_8.jpg,NONE
250708152049.363,20.000,Screenshots,screen_1920x1080_9.jpg,NONE
250708152056.107,26.760,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250708152056.130,26.760,Screenshots,screen_1920x1080_10.jpg,NONE
250708152056.130,26.760,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250708152056.147,26.760,Screenshots,screen_1920x1080_11.jpg,NONE
250708152101.148,31.800,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250708152101.171,31.800,Screenshots,screen_1920x1080_12.jpg,NONE
250708152101.172,31.800,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250708152101.192,31.800,Screenshots,screen_1920x1080_13.jpg,NONE
250708152109.367,40.000,Screenshots,screen_1920x1080_14.jpg,NONE
250708152111.153,41.800,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250708152111.176,41.800,Screenshots,screen_1920x1080_15.jpg,NONE
250708152111.176,41.800,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250708152111.195,41.800,Screenshots,screen_1920x1080_16.jpg,NONE
250708152116.198,46.860,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250708152116.220,46.860,Screenshots,screen_1920x1080_17.jpg,NONE
250708152116.220,46.860,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250708152116.240,46.860,Screenshots,screen_1920x1080_18.jpg,NONE
250708152126.201,56.860,ManualMarkers,PhobiaTest_Claustrophobia_Ended,CUSTOM_MARKER
250708152126.225,56.860,Screenshots,screen_1920x1080_19.jpg,NONE
250708152126.226,56.860,ManualMarkers,ExperimentalStageEnded:3,CUSTOM_MARKER
250708152126.246,56.860,Screenshots,screen_1920x1080_20.jpg,NONE
250708152126.246,56.860,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250708152126.269,56.860,Screenshots,screen_1920x1080_21.jpg,NONE
