datetime,sessionTime,type,message,details
250715000728.122,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250715000728.176,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250715000728.178,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250715000728.207,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250715000738.213,8.500,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250715000738.249,8.500,Screenshots,screen_1920x1080_2.jpg,NONE
250715000738.526,8.500,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250715000738.551,8.500,Screenshots,screen_1920x1080_3.jpg,NONE
250715000738.551,8.500,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250715000738.574,8.500,Screenshots,screen_1920x1080_4.jpg,NONE
250715000748.253,18.520,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250715000748.289,18.520,Screenshots,screen_1920x1080_5.jpg,NONE
250715000748.289,18.520,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250715000748.323,18.520,Screenshots,screen_1920x1080_6.jpg,NONE
250715000749.777,20.000,Screenshots,screen_1920x1080_7.jpg,NONE
250715000753.338,23.600,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250715000753.366,23.600,Screenshots,screen_1920x1080_8.jpg,NONE
250715000753.367,23.600,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250715000753.389,23.600,Screenshots,screen_1920x1080_9.jpg,NONE
250715000803.329,33.600,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250715000803.365,33.600,Screenshots,screen_1920x1080_10.jpg,NONE
250715000803.365,33.600,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250715000803.397,33.600,Screenshots,screen_1920x1080_11.jpg,NONE
250715000808.400,38.660,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250715000808.436,38.660,Screenshots,screen_1920x1080_12.jpg,NONE
250715000808.436,38.660,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250715000808.470,38.660,Screenshots,screen_1920x1080_13.jpg,NONE
250715000809.780,40.000,Screenshots,screen_1920x1080_14.jpg,NONE
250715000818.400,48.660,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250715000818.437,48.660,Screenshots,screen_1920x1080_15.jpg,NONE
250715000818.437,48.660,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250715000818.469,48.660,Screenshots,screen_1920x1080_16.jpg,NONE
250715000823.471,53.740,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250715000823.504,53.740,Screenshots,screen_1920x1080_17.jpg,NONE
250715000823.505,53.740,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250715000823.534,53.740,Screenshots,screen_1920x1080_18.jpg,NONE
250715000829.776,60.000,Screenshots,screen_1920x1080_19.jpg,NONE
250715000833.473,63.740,ManualMarkers,PhobiaTest_Claustrophobia_Ended,CUSTOM_MARKER
250715000833.508,63.740,Screenshots,screen_1920x1080_20.jpg,NONE
250715000833.508,63.740,ManualMarkers,ExperimentalStageEnded:3,CUSTOM_MARKER
250715000833.539,63.740,Screenshots,screen_1920x1080_21.jpg,NONE
250715000833.540,63.740,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250715000833.571,63.740,Screenshots,screen_1920x1080_22.jpg,NONE
