datetime,sessionTime,type,message,details
250715175933.468,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250715175933.515,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250715175933.517,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250715175933.548,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250715175943.551,6.520,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250715175943.580,6.520,Screenshots,screen_1920x1080_2.jpg,NONE
250715175943.872,6.520,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250715175943.900,6.520,Screenshots,screen_1920x1080_3.jpg,NONE
250715175943.900,6.520,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250715175943.927,6.520,Screenshots,screen_1920x1080_4.jpg,NONE
250715175957.108,20.000,Screenshots,screen_1920x1080_5.jpg,NONE
250715180017.115,40.000,Screenshots,screen_1920x1080_6.jpg,NONE
250715180018.586,41.500,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250715180018.617,41.500,Screenshots,screen_1920x1080_7.jpg,NONE
250715180018.617,41.500,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250715180018.646,41.500,Screenshots,screen_1920x1080_8.jpg,NONE
250715180023.661,46.560,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250715180023.687,46.560,Screenshots,screen_1920x1080_9.jpg,NONE
250715180023.688,46.560,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250715180023.711,46.560,Screenshots,screen_1920x1080_10.jpg,NONE
