datetime,sessionTime,RMSSD
250707145406.802,0.620,39.105
250707145406.802,1.640,39.105
250707145407.672,2.640,37.477
250707145408.564,3.620,37.477
250707145408.564,4.700,37.477
250707145408.564,5.660,37.477
250707145408.564,6.640,37.477
250707145408.564,7.640,37.477
250707145408.564,8.620,37.477
250707145408.565,8.620,37.477
250707145408.565,9.620,37.477
