datetime,sessionTime,RRi
250707145358.667,0.620,906.250
250707145359.702,1.640,954.102
250707145400.691,2.640,998.047
250707145401.680,3.620,977.539
250707145402.760,4.700,935.547
250707145403.707,5.660,980.469
250707145404.699,6.640,1000.977
250707145405.688,7.640,949.219
250707145406.678,8.620,966.797
250707145406.678,8.620,1010.742
250707145407.669,9.620,976.563
