datetime,sessionTime,type,message,details
250715102228.025,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250715102228.111,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250715102228.113,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250715102228.155,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250715102238.163,8.940,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250715102238.208,8.940,Screenshots,screen_1920x1080_2.jpg,NONE
250715102238.489,8.940,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250715102238.527,8.940,Screenshots,screen_1920x1080_3.jpg,NONE
250715102238.528,8.940,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250715102238.567,8.940,Screenshots,screen_1920x1080_4.jpg,NONE
250715102249.371,20.000,Screenshots,screen_1920x1080_5.jpg,NONE
250715102253.224,23.900,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250715102253.337,23.900,Screenshots,screen_1920x1080_6.jpg,NONE
250715102253.338,23.900,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250715102253.427,23.900,Screenshots,screen_1920x1080_7.jpg,NONE
250715102258.462,29.120,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250715102258.505,29.120,Screenshots,screen_1920x1080_8.jpg,NONE
250715102258.505,29.120,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250715102258.542,29.120,Screenshots,screen_1920x1080_9.jpg,NONE
250715102309.364,40.000,Screenshots,screen_1920x1080_10.jpg,NONE
250715102313.439,44.120,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250715102313.494,44.120,Screenshots,screen_1920x1080_11.jpg,NONE
250715102313.494,44.120,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250715102313.538,44.120,Screenshots,screen_1920x1080_12.jpg,NONE
250715102318.667,49.240,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250715102318.778,49.240,Screenshots,screen_1920x1080_13.jpg,NONE
250715102318.778,49.240,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250715102318.868,49.240,Screenshots,screen_1920x1080_14.jpg,NONE
250715102329.370,60.020,Screenshots,screen_1920x1080_15.jpg,NONE
250715102333.552,64.240,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250715102333.590,64.240,Screenshots,screen_1920x1080_16.jpg,NONE
250715102333.590,64.240,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250715102333.622,64.240,Screenshots,screen_1920x1080_17.jpg,NONE
250715102338.884,69.320,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250715102338.993,69.320,Screenshots,screen_1920x1080_18.jpg,NONE
250715102338.995,69.320,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250715102339.087,69.320,Screenshots,screen_1920x1080_19.jpg,NONE
250715102349.523,80.020,Screenshots,screen_1920x1080_20.jpg,NONE
250715102353.637,84.180,ManualMarkers,PhobiaTest_Claustrophobia_Ended,CUSTOM_MARKER
250715102353.706,84.180,Screenshots,screen_1920x1080_21.jpg,NONE
250715102353.708,84.180,ManualMarkers,ExperimentalStageEnded:3,CUSTOM_MARKER
250715102353.765,84.180,Screenshots,screen_1920x1080_22.jpg,NONE
250715102353.767,84.180,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250715102353.826,84.180,Screenshots,screen_1920x1080_23.jpg,NONE
