datetime,sessionTime,type,message,details
250707232136.725,0.000,ManualMarkers,ExperimentStarted,CUSTOM_MARKER
250707232136.765,0.000,Screenshots,screen_1920x1080_0.jpg,NONE
250707232136.766,0.000,ManualMarkers,BaselineCollectionStarted,CUSTOM_MARKER
250707232136.794,0.000,Screenshots,screen_1920x1080_1.jpg,NONE
250707232204.746,0.000,ManualMarkers,BaselineCollectionEnded,CUSTOM_MARKER
250707232204.780,0.000,Screenshots,screen_1920x1080_2.jpg,NONE
250707232204.783,0.000,ManualMarkers,PhobiaTest_Entomophobia_Started,CUSTOM_MARKER
250707232204.867,0.000,Screenshots,screen_1920x1080_3.jpg,NONE
250707232204.867,0.000,ManualMarkers,ExperimentalStageStarted:0,CUSTOM_MARKER
250707232204.893,0.000,Screenshots,screen_1920x1080_4.jpg,NONE
250707232214.784,10.060,ManualMarkers,PhobiaTest_Entomophobia_Ended,CUSTOM_MARKER
250707232214.810,10.060,Screenshots,screen_1920x1080_5.jpg,NONE
250707232214.810,10.060,ManualMarkers,ExperimentalStageEnded:0,CUSTOM_MARKER
250707232214.832,10.060,Screenshots,screen_1920x1080_6.jpg,NONE
250707232219.835,15.100,ManualMarkers,PhobiaTest_Nyctophobia_Started,CUSTOM_MARKER
250707232219.862,15.100,Screenshots,screen_1920x1080_7.jpg,NONE
250707232219.862,15.100,ManualMarkers,ExperimentalStageStarted:1,CUSTOM_MARKER
250707232219.886,15.100,Screenshots,screen_1920x1080_8.jpg,NONE
250707232224.762,20.000,Screenshots,screen_1920x1080_9.jpg,NONE
250707232229.837,25.100,ManualMarkers,PhobiaTest_Nyctophobia_Ended,CUSTOM_MARKER
250707232229.863,25.100,Screenshots,screen_1920x1080_10.jpg,NONE
250707232229.863,25.100,ManualMarkers,ExperimentalStageEnded:1,CUSTOM_MARKER
250707232229.886,25.100,Screenshots,screen_1920x1080_11.jpg,NONE
250707232234.889,30.160,ManualMarkers,PhobiaTest_Scopophobia_Started,CUSTOM_MARKER
250707232234.914,30.160,Screenshots,screen_1920x1080_12.jpg,NONE
250707232234.914,30.160,ManualMarkers,ExperimentalStageStarted:2,CUSTOM_MARKER
250707232234.937,30.160,Screenshots,screen_1920x1080_13.jpg,NONE
250707232244.766,40.000,Screenshots,screen_1920x1080_14.jpg,NONE
250707232244.891,40.160,ManualMarkers,PhobiaTest_Scopophobia_Ended,CUSTOM_MARKER
250707232244.920,40.160,Screenshots,screen_1920x1080_15.jpg,NONE
250707232244.920,40.160,ManualMarkers,ExperimentalStageEnded:2,CUSTOM_MARKER
250707232244.945,40.160,Screenshots,screen_1920x1080_16.jpg,NONE
250707232249.946,45.220,ManualMarkers,PhobiaTest_Claustrophobia_Started,CUSTOM_MARKER
250707232249.973,45.220,Screenshots,screen_1920x1080_17.jpg,NONE
250707232249.973,45.220,ManualMarkers,ExperimentalStageStarted:3,CUSTOM_MARKER
250707232249.997,45.220,Screenshots,screen_1920x1080_18.jpg,NONE
250707232259.947,55.220,ManualMarkers,PhobiaTest_Claustrophobia_Ended,CUSTOM_MARKER
250707232259.974,55.220,Screenshots,screen_1920x1080_19.jpg,NONE
250707232259.975,55.220,ManualMarkers,ExperimentalStageEnded:3,CUSTOM_MARKER
250707232259.996,55.220,Screenshots,screen_1920x1080_20.jpg,NONE
250707232259.998,55.220,ManualMarkers,ExperimentEnded,CUSTOM_MARKER
250707232300.023,55.220,Screenshots,screen_1920x1080_21.jpg,NONE
