datetime,sessionTime,leftTrigger,rightTrigger,totalValue
250714173300.410,1.020,0,000,0,000,0,000
250714173301.432,2.040,0,000,0,000,0,000
250714173302.449,3.060,0,000,0,000,0,000
250714173303.471,4.080,0,000,0,000,0,000
250714173304.494,5.100,0,000,0,000,0,000
250714173305.509,6.120,0,000,0,000,0,000
250714173306.532,7.140,0,000,0,000,0,000
250714173307.549,8.160,0,000,0,000,0,000
250714173308.573,9.180,0,000,0,000,0,000
250714173309.590,10.200,0,000,0,000,0,000
250714173310.611,11.220,0,000,0,000,0,000
250714173311.631,12.240,0,000,0,000,0,000
250714173312.652,13.260,0,000,0,000,0,000
